provincia,ano,semana,total_casos,periodo
PUTUMAYO,2019,17,4,2019.3207547169811
PUTUMAYO,2019,18,10,2019.3396226415093
PUTUMAYO,2019,19,3,2019.3584905660377
PUTUMAYO,2019,20,4,2019.377358490566
PUTUMAYO,2019,21,8,2019.3962264150944
PUTUMAYO,2019,22,6,2019.4150943396226
PUTUMAYO,2019,23,4,2019.433962264151
PUTUMAYO,2019,24,9,2019.4528301886792
PUTUMAYO,2019,25,11,2019.4716981132076
PUTUMAYO,2019,26,11,2019.4905660377358
PUTUMAYO,2019,27,10,2019.5094339622642
PUTUMAYO,2019,28,11,2019.5283018867924
PUTUMAYO,2019,29,16,2019.5471698113208
PUTUMAYO,2019,30,25,2019.566037735849
PUTUMAYO,2019,31,12,2019.5849056603774
PUTUMAYO,2019,32,14,2019.6037735849056
PUTUMAYO,2019,33,7,2019.622641509434
PUTUMAYO,2019,34,14,2019.6415094339623
PUTUMAYO,2019,35,24,2019.6603773584907
PUTUMAYO,2019,36,15,2019.6792452830189
PUTUMAYO,2019,37,4,2019.698113207547
PUTUMAYO,2019,38,17,2019.7169811320755
PUTUMAYO,2019,39,17,2019.7358490566037
PUTUMAYO,2019,40,6,2019.754716981132
PUTUMAYO,2019,41,5,2019.7735849056603
PUTUMAYO,2019,42,12,2019.7924528301887
PUTUMAYO,2019,43,18,2019.811320754717
PUTUMAYO,2019,44,19,2019.8301886792453
PUTUMAYO,2019,45,8,2019.8490566037735
PUTUMAYO,2019,46,9,2019.867924528302
PUTUMAYO,2019,47,15,2019.8867924528302
PUTUMAYO,2019,48,24,2019.9056603773586
PUTUMAYO,2019,49,21,2019.9245283018868
PUTUMAYO,2019,50,20,2019.9433962264152
PUTUMAYO,2019,51,16,2019.9622641509434
PUTUMAYO,2019,52,16,2019.9811320754718
PUTUMAYO,2020,1,13,2020.0188679245282
PUTUMAYO,2020,2,19,2020.0377358490566
PUTUMAYO,2020,3,6,2020.0566037735848
PUTUMAYO,2020,4,10,2020.0754716981132
PUTUMAYO,2020,5,16,2020.0943396226414
PUTUMAYO,2020,6,13,2020.1132075471698
PUTUMAYO,2020,7,6,2020.132075471698
PUTUMAYO,2020,8,10,2020.1509433962265
PUTUMAYO,2020,9,8,2020.1698113207547
PUTUMAYO,2020,10,20,2020.188679245283
PUTUMAYO,2020,11,13,2020.2075471698113
PUTUMAYO,2020,12,3,2020.2264150943397
PUTUMAYO,2020,13,7,2020.245283018868
PUTUMAYO,2020,14,3,2020.2641509433963
PUTUMAYO,2020,15,1,2020.2830188679245
PUTUMAYO,2020,16,2,2020.301886792453
PUTUMAYO,2020,17,3,2020.3207547169811
PUTUMAYO,2020,18,6,2020.3396226415093
PUTUMAYO,2020,19,7,2020.3584905660377
PUTUMAYO,2020,20,2,2020.377358490566
PUTUMAYO,2020,21,1,2020.3962264150944
PUTUMAYO,2020,23,1,2020.433962264151
PUTUMAYO,2020,24,1,2020.4528301886792
PUTUMAYO,2020,25,1,2020.4716981132076
PUTUMAYO,2020,26,1,2020.4905660377358
PUTUMAYO,2020,27,2,2020.5094339622642
PUTUMAYO,2020,28,2,2020.5283018867924
PUTUMAYO,2020,29,1,2020.5471698113208
PUTUMAYO,2020,30,1,2020.566037735849
PUTUMAYO,2020,32,1,2020.6037735849056
PUTUMAYO,2020,34,5,2020.6415094339623
PUTUMAYO,2020,35,7,2020.6603773584907
PUTUMAYO,2020,37,3,2020.698113207547
PUTUMAYO,2020,38,4,2020.7169811320755
PUTUMAYO,2020,40,2,2020.754716981132
PUTUMAYO,2020,41,1,2020.7735849056603
PUTUMAYO,2020,43,2,2020.811320754717
PUTUMAYO,2020,44,1,2020.8301886792453
PUTUMAYO,2020,45,4,2020.8490566037735
PUTUMAYO,2020,46,1,2020.867924528302
PUTUMAYO,2020,47,1,2020.8867924528302
PUTUMAYO,2020,48,2,2020.9056603773586
PUTUMAYO,2020,49,7,2020.9245283018868
PUTUMAYO,2020,50,8,2020.9433962264152
PUTUMAYO,2020,51,2,2020.9622641509434
PUTUMAYO,2020,52,3,2020.9811320754718
PUTUMAYO,2020,53,1,2021.0
PUTUMAYO,2021,1,6,2021.0188679245282
PUTUMAYO,2021,2,4,2021.0377358490566
PUTUMAYO,2021,3,4,2021.0566037735848
PUTUMAYO,2021,4,1,2021.0754716981132
PUTUMAYO,2021,5,3,2021.0943396226414
PUTUMAYO,2021,6,5,2021.1132075471698
PUTUMAYO,2021,7,2,2021.132075471698
PUTUMAYO,2021,9,3,2021.1698113207547
PUTUMAYO,2021,10,3,2021.188679245283
PUTUMAYO,2021,11,2,2021.2075471698113
PUTUMAYO,2021,13,2,2021.245283018868
PUTUMAYO,2021,15,1,2021.2830188679245
PUTUMAYO,2021,18,3,2021.3396226415093
PUTUMAYO,2021,19,2,2021.3584905660377
PUTUMAYO,2021,20,3,2021.377358490566
PUTUMAYO,2021,21,1,2021.3962264150944
PUTUMAYO,2021,22,2,2021.4150943396226
PUTUMAYO,2021,23,3,2021.433962264151
PUTUMAYO,2021,24,7,2021.4528301886792
PUTUMAYO,2021,25,3,2021.4716981132076
PUTUMAYO,2021,26,6,2021.4905660377358
PUTUMAYO,2021,27,2,2021.5094339622642
PUTUMAYO,2021,28,5,2021.5283018867924
PUTUMAYO,2021,30,2,2021.566037735849
PUTUMAYO,2021,31,2,2021.5849056603774
PUTUMAYO,2021,33,6,2021.622641509434
PUTUMAYO,2021,34,17,2021.6415094339623
PUTUMAYO,2021,35,7,2021.6603773584907
PUTUMAYO,2021,36,16,2021.6792452830189
PUTUMAYO,2021,37,16,2021.698113207547
PUTUMAYO,2021,38,6,2021.7169811320755
PUTUMAYO,2021,39,1,2021.7358490566037
PUTUMAYO,2021,40,2,2021.754716981132
PUTUMAYO,2021,41,1,2021.7735849056603
PUTUMAYO,2021,42,5,2021.7924528301887
PUTUMAYO,2021,43,2,2021.811320754717
PUTUMAYO,2021,44,1,2021.8301886792453
PUTUMAYO,2021,48,2,2021.9056603773586
PUTUMAYO,2021,50,1,2021.9433962264152
PUTUMAYO,2022,1,1,2022.0188679245282
PUTUMAYO,2022,2,3,2022.0377358490566
PUTUMAYO,2022,3,1,2022.0566037735848
PUTUMAYO,2022,5,1,2022.0943396226414
PUTUMAYO,2022,6,3,2022.1132075471698
PUTUMAYO,2022,8,3,2022.1509433962265
PUTUMAYO,2022,9,3,2022.1698113207547
PUTUMAYO,2022,10,3,2022.188679245283
PUTUMAYO,2022,11,4,2022.2075471698113
PUTUMAYO,2022,12,5,2022.2264150943397
PUTUMAYO,2022,13,4,2022.245283018868
PUTUMAYO,2022,14,4,2022.2641509433963
PUTUMAYO,2022,15,8,2022.2830188679245
PUTUMAYO,2022,16,2,2022.301886792453
PUTUMAYO,2022,17,4,2022.3207547169811
PUTUMAYO,2022,18,5,2022.3396226415093
PUTUMAYO,2022,19,4,2022.3584905660377
PUTUMAYO,2022,20,1,2022.377358490566
PUTUMAYO,2022,21,3,2022.3962264150944
PUTUMAYO,2022,22,3,2022.4150943396226
PUTUMAYO,2022,23,6,2022.433962264151
PUTUMAYO,2022,24,3,2022.4528301886792
PUTUMAYO,2022,25,3,2022.4716981132076
PUTUMAYO,2022,26,1,2022.4905660377358
PUTUMAYO,2022,27,5,2022.5094339622642
PUTUMAYO,2022,28,3,2022.5283018867924
PUTUMAYO,2022,29,4,2022.5471698113208
PUTUMAYO,2022,30,2,2022.566037735849
PUTUMAYO,2022,31,1,2022.5849056603774
PUTUMAYO,2022,32,2,2022.6037735849056
PUTUMAYO,2022,33,3,2022.622641509434
PUTUMAYO,2022,34,1,2022.6415094339623
PUTUMAYO,2022,35,3,2022.6603773584907
PUTUMAYO,2022,36,6,2022.6792452830189
PUTUMAYO,2022,37,9,2022.698113207547
PUTUMAYO,2022,38,7,2022.7169811320755
PUTUMAYO,2022,39,4,2022.7358490566037
PUTUMAYO,2022,40,4,2022.754716981132
PUTUMAYO,2022,41,2,2022.7735849056603
PUTUMAYO,2022,42,1,2022.7924528301887
PUTUMAYO,2022,43,1,2022.811320754717
PUTUMAYO,2022,44,2,2022.8301886792453
PUTUMAYO,2022,45,1,2022.8490566037735
PUTUMAYO,2022,46,1,2022.867924528302
PUTUMAYO,2022,47,1,2022.8867924528302
PUTUMAYO,2022,49,2,2022.9245283018868
PUTUMAYO,2022,51,2,2022.9622641509434
PUTUMAYO,2022,52,1,2022.9811320754718
PUTUMAYO,2023,1,4,2023.0188679245282
PUTUMAYO,2023,2,2,2023.0377358490566
PUTUMAYO,2023,3,1,2023.0566037735848
PUTUMAYO,2023,4,1,2023.0754716981132
PUTUMAYO,2023,5,1,2023.0943396226414
PUTUMAYO,2023,6,6,2023.1132075471698
PUTUMAYO,2023,7,1,2023.132075471698
PUTUMAYO,2023,8,1,2023.1509433962265
PUTUMAYO,2023,10,3,2023.188679245283
PUTUMAYO,2023,13,2,2023.245283018868
PUTUMAYO,2023,14,1,2023.2641509433963
PUTUMAYO,2023,15,1,2023.2830188679245
PUTUMAYO,2023,16,1,2023.301886792453
PUTUMAYO,2023,17,1,2023.3207547169811
PUTUMAYO,2023,20,1,2023.377358490566
PUTUMAYO,2023,21,1,2023.3962264150944
PUTUMAYO,2023,23,2,2023.433962264151
PUTUMAYO,2023,24,6,2023.4528301886792
PUTUMAYO,2023,25,3,2023.4716981132076
PUTUMAYO,2023,26,3,2023.4905660377358
PUTUMAYO,2023,27,4,2023.5094339622642
PUTUMAYO,2023,28,2,2023.5283018867924
PUTUMAYO,2023,29,3,2023.5471698113208
PUTUMAYO,2023,30,2,2023.566037735849
PUTUMAYO,2023,31,1,2023.5849056603774
PUTUMAYO,2023,32,1,2023.6037735849056
PUTUMAYO,2023,33,2,2023.622641509434
PUTUMAYO,2023,35,4,2023.6603773584907
PUTUMAYO,2023,36,9,2023.6792452830189
PUTUMAYO,2023,37,7,2023.698113207547
PUTUMAYO,2023,38,4,2023.7169811320755
PUTUMAYO,2023,39,1,2023.7358490566037
PUTUMAYO,2023,40,3,2023.754716981132
PUTUMAYO,2023,41,1,2023.7735849056603
PUTUMAYO,2023,42,2,2023.7924528301887
PUTUMAYO,2023,43,1,2023.811320754717
PUTUMAYO,2023,44,1,2023.8301886792453
PUTUMAYO,2023,45,1,2023.8490566037735
PUTUMAYO,2023,46,1,2023.867924528302
PUTUMAYO,2023,47,1,2023.8867924528302
PUTUMAYO,2023,48,4,2023.9056603773586
PUTUMAYO,2023,49,2,2023.9245283018868
PUTUMAYO,2023,50,2,2023.9433962264152
PUTUMAYO,2024,1,1,2024.0188679245282
PUTUMAYO,2024,3,2,2024.0566037735848
PUTUMAYO,2024,4,4,2024.0754716981132
PUTUMAYO,2024,5,2,2024.0943396226414
PUTUMAYO,2024,6,2,2024.1132075471698
PUTUMAYO,2024,7,1,2024.132075471698
PUTUMAYO,2024,8,4,2024.1509433962265
PUTUMAYO,2024,9,3,2024.1698113207547
PUTUMAYO,2024,10,3,2024.188679245283
PUTUMAYO,2024,11,2,2024.2075471698113
PUTUMAYO,2024,12,12,2024.2264150943397
PUTUMAYO,2024,13,1,2024.245283018868
PUTUMAYO,2024,14,8,2024.2641509433963
PUTUMAYO,2024,15,10,2024.2830188679245
PUTUMAYO,2024,16,12,2024.301886792453
PUTUMAYO,2024,17,6,2024.3207547169811
PUTUMAYO,2024,18,3,2024.3396226415093
PUTUMAYO,2024,19,4,2024.3584905660377
PUTUMAYO,2024,20,4,2024.377358490566
PUTUMAYO,2024,21,2,2024.3962264150944
PUTUMAYO,2024,22,3,2024.4150943396226
PUTUMAYO,2024,23,5,2024.433962264151
PUTUMAYO,2024,24,3,2024.4528301886792
PUTUMAYO,2024,25,1,2024.4716981132076
PUTUMAYO,2024,26,3,2024.4905660377358
PUTUMAYO,2024,27,2,2024.5094339622642
PUTUMAYO,2024,28,5,2024.5283018867924
PUTUMAYO,2024,29,1,2024.5471698113208
PUTUMAYO,2024,30,2,2024.566037735849
PUTUMAYO,2024,31,4,2024.5849056603774
PUTUMAYO,2024,32,5,2024.6037735849056
PUTUMAYO,2024,33,7,2024.622641509434
PUTUMAYO,2024,34,6,2024.6415094339623
PUTUMAYO,2024,35,5,2024.6603773584907
PUTUMAYO,2024,36,7,2024.6792452830189
PUTUMAYO,2024,37,3,2024.698113207547
PUTUMAYO,2024,38,3,2024.7169811320755
PUTUMAYO,2024,39,2,2024.7358490566037
PUTUMAYO,2024,40,7,2024.754716981132
PUTUMAYO,2024,41,14,2024.7735849056603
PUTUMAYO,2024,42,26,2024.7924528301887
PUTUMAYO,2024,43,13,2024.811320754717
PUTUMAYO,2024,44,14,2024.8301886792453
PUTUMAYO,2024,45,26,2024.8490566037735
PUTUMAYO,2024,46,47,2024.867924528302
PUTUMAYO,2024,47,17,2024.8867924528302
PUTUMAYO,2024,48,30,2024.9056603773586
PUTUMAYO,2024,49,13,2024.9245283018868
PUTUMAYO,2024,50,26,2024.9433962264152
PUTUMAYO,2024,51,9,2024.9622641509434
PUTUMAYO,2024,52,7,2024.9811320754718
REQUENA,2009,1,40,2009.0188679245282
REQUENA,2009,2,46,2009.0377358490566
REQUENA,2009,3,69,2009.0566037735848
REQUENA,2009,4,75,2009.0754716981132
REQUENA,2009,5,23,2009.0943396226414
REQUENA,2009,6,29,2009.1132075471698
REQUENA,2009,7,37,2009.132075471698
REQUENA,2009,8,70,2009.1509433962265
REQUENA,2009,9,68,2009.1698113207547
REQUENA,2009,10,54,2009.188679245283
REQUENA,2009,11,36,2009.2075471698113
REQUENA,2009,12,41,2009.2264150943397
REQUENA,2009,13,70,2009.245283018868
REQUENA,2009,14,68,2009.2641509433963
REQUENA,2009,15,75,2009.2830188679245
REQUENA,2009,16,77,2009.301886792453
REQUENA,2009,17,115,2009.3207547169811
REQUENA,2009,18,27,2009.3396226415093
REQUENA,2009,19,28,2009.3584905660377
REQUENA,2009,20,41,2009.377358490566
REQUENA,2009,21,88,2009.3962264150944
REQUENA,2009,22,93,2009.4150943396226
REQUENA,2009,23,95,2009.433962264151
REQUENA,2009,24,146,2009.4528301886792
REQUENA,2009,25,66,2009.4716981132076
REQUENA,2009,26,61,2009.4905660377358
REQUENA,2009,27,36,2009.5094339622642
REQUENA,2009,28,36,2009.5283018867924
REQUENA,2009,29,24,2009.5471698113208
REQUENA,2009,30,49,2009.566037735849
REQUENA,2009,31,40,2009.5849056603774
REQUENA,2009,32,30,2009.6037735849056
REQUENA,2009,33,40,2009.622641509434
REQUENA,2009,34,26,2009.6415094339623
REQUENA,2009,35,30,2009.6603773584907
REQUENA,2009,36,37,2009.6792452830189
REQUENA,2009,37,32,2009.698113207547
REQUENA,2009,38,35,2009.7169811320755
REQUENA,2009,39,36,2009.7358490566037
REQUENA,2009,40,46,2009.754716981132
REQUENA,2009,41,67,2009.7735849056603
REQUENA,2009,42,57,2009.7924528301887
REQUENA,2009,43,26,2009.811320754717
REQUENA,2009,44,44,2009.8301886792453
REQUENA,2009,45,72,2009.8490566037735
REQUENA,2009,46,73,2009.867924528302
REQUENA,2009,47,45,2009.8867924528302
REQUENA,2009,48,56,2009.9056603773586
REQUENA,2009,49,57,2009.9245283018868
REQUENA,2009,50,32,2009.9433962264152
REQUENA,2009,51,18,2009.9622641509434
REQUENA,2009,52,37,2009.9811320754718
REQUENA,2009,53,6,2010.0
REQUENA,2010,1,49,2010.0188679245282
REQUENA,2010,2,32,2010.0377358490566
REQUENA,2010,3,30,2010.0566037735848
REQUENA,2010,4,48,2010.0754716981132
REQUENA,2010,5,55,2010.0943396226414
REQUENA,2010,6,55,2010.1132075471698
REQUENA,2010,7,36,2010.132075471698
REQUENA,2010,8,42,2010.1509433962265
REQUENA,2010,9,76,2010.1698113207547
REQUENA,2010,10,61,2010.188679245283
REQUENA,2010,11,43,2010.2075471698113
REQUENA,2010,12,50,2010.2264150943397
REQUENA,2010,13,26,2010.245283018868
REQUENA,2010,14,35,2010.2641509433963
REQUENA,2010,15,49,2010.2830188679245
REQUENA,2010,16,49,2010.301886792453
REQUENA,2010,17,33,2010.3207547169811
REQUENA,2010,18,7,2010.3396226415093
REQUENA,2010,19,16,2010.3584905660377
REQUENA,2010,20,80,2010.377358490566
REQUENA,2010,21,40,2010.3962264150944
REQUENA,2010,22,29,2010.4150943396226
REQUENA,2010,23,35,2010.433962264151
REQUENA,2010,24,17,2010.4528301886792
REQUENA,2010,25,33,2010.4716981132076
REQUENA,2010,26,26,2010.4905660377358
REQUENA,2010,27,31,2010.5094339622642
REQUENA,2010,28,67,2010.5283018867924
REQUENA,2010,29,59,2010.5471698113208
REQUENA,2010,30,43,2010.566037735849
REQUENA,2010,31,37,2010.5849056603774
REQUENA,2010,32,29,2010.6037735849056
REQUENA,2010,33,14,2010.622641509434
REQUENA,2010,34,19,2010.6415094339623
REQUENA,2010,35,22,2010.6603773584907
REQUENA,2010,36,16,2010.6792452830189
REQUENA,2010,37,25,2010.698113207547
REQUENA,2010,38,17,2010.7169811320755
REQUENA,2010,39,31,2010.7358490566037
REQUENA,2010,40,27,2010.754716981132
REQUENA,2010,41,20,2010.7735849056603
REQUENA,2010,42,32,2010.7924528301887
REQUENA,2010,43,27,2010.811320754717
REQUENA,2010,44,42,2010.8301886792453
REQUENA,2010,45,24,2010.8490566037735
REQUENA,2010,46,47,2010.867924528302
REQUENA,2010,47,19,2010.8867924528302
REQUENA,2010,48,27,2010.9056603773586
REQUENA,2010,49,20,2010.9245283018868
REQUENA,2010,50,45,2010.9433962264152
REQUENA,2010,51,43,2010.9622641509434
REQUENA,2010,52,18,2010.9811320754718
REQUENA,2011,1,32,2011.0188679245282
REQUENA,2011,2,24,2011.0377358490566
REQUENA,2011,3,6,2011.0566037735848
REQUENA,2011,4,18,2011.0754716981132
REQUENA,2011,5,17,2011.0943396226414
REQUENA,2011,6,19,2011.1132075471698
REQUENA,2011,7,18,2011.132075471698
REQUENA,2011,8,14,2011.1509433962265
REQUENA,2011,9,16,2011.1698113207547
REQUENA,2011,10,21,2011.188679245283
REQUENA,2011,11,20,2011.2075471698113
REQUENA,2011,12,17,2011.2264150943397
REQUENA,2011,13,26,2011.245283018868
REQUENA,2011,14,18,2011.2641509433963
REQUENA,2011,15,8,2011.2830188679245
REQUENA,2011,16,10,2011.301886792453
REQUENA,2011,17,10,2011.3207547169811
REQUENA,2011,18,9,2011.3396226415093
REQUENA,2011,19,25,2011.3584905660377
REQUENA,2011,20,28,2011.377358490566
REQUENA,2011,21,23,2011.3962264150944
REQUENA,2011,22,56,2011.4150943396226
REQUENA,2011,23,64,2011.433962264151
REQUENA,2011,24,44,2011.4528301886792
REQUENA,2011,25,14,2011.4716981132076
REQUENA,2011,26,34,2011.4905660377358
REQUENA,2011,27,49,2011.5094339622642
REQUENA,2011,28,26,2011.5283018867924
REQUENA,2011,29,13,2011.5471698113208
REQUENA,2011,30,19,2011.566037735849
REQUENA,2011,31,25,2011.5849056603774
REQUENA,2011,32,15,2011.6037735849056
REQUENA,2011,33,18,2011.622641509434
REQUENA,2011,34,10,2011.6415094339623
REQUENA,2011,35,16,2011.6603773584907
REQUENA,2011,36,23,2011.6792452830189
REQUENA,2011,37,10,2011.698113207547
REQUENA,2011,38,16,2011.7169811320755
REQUENA,2011,39,15,2011.7358490566037
REQUENA,2011,40,12,2011.754716981132
REQUENA,2011,41,6,2011.7735849056603
REQUENA,2011,42,10,2011.7924528301887
REQUENA,2011,43,15,2011.811320754717
REQUENA,2011,44,4,2011.8301886792453
REQUENA,2011,45,10,2011.8490566037735
REQUENA,2011,46,13,2011.867924528302
REQUENA,2011,47,10,2011.8867924528302
REQUENA,2011,48,18,2011.9056603773586
REQUENA,2011,49,13,2011.9245283018868
REQUENA,2011,50,14,2011.9433962264152
REQUENA,2011,51,12,2011.9622641509434
REQUENA,2011,52,18,2011.9811320754718
REQUENA,2012,1,9,2012.0188679245282
REQUENA,2012,2,9,2012.0377358490566
REQUENA,2012,3,9,2012.0566037735848
REQUENA,2012,4,13,2012.0754716981132
REQUENA,2012,5,7,2012.0943396226414
REQUENA,2012,6,17,2012.1132075471698
REQUENA,2012,7,7,2012.132075471698
REQUENA,2012,8,11,2012.1509433962265
REQUENA,2012,9,13,2012.1698113207547
REQUENA,2012,10,20,2012.188679245283
REQUENA,2012,11,13,2012.2075471698113
REQUENA,2012,12,12,2012.2264150943397
REQUENA,2012,13,14,2012.245283018868
REQUENA,2012,14,16,2012.2641509433963
REQUENA,2012,15,22,2012.2830188679245
REQUENA,2012,16,23,2012.301886792453
REQUENA,2012,17,18,2012.3207547169811
REQUENA,2012,18,33,2012.3396226415093
REQUENA,2012,19,45,2012.3584905660377
REQUENA,2012,20,26,2012.377358490566
REQUENA,2012,21,33,2012.3962264150944
REQUENA,2012,22,34,2012.4150943396226
REQUENA,2012,23,27,2012.433962264151
REQUENA,2012,24,39,2012.4528301886792
REQUENA,2012,25,24,2012.4716981132076
REQUENA,2012,26,38,2012.4905660377358
REQUENA,2012,27,61,2012.5094339622642
REQUENA,2012,28,50,2012.5283018867924
REQUENA,2012,29,76,2012.5471698113208
REQUENA,2012,30,22,2012.566037735849
REQUENA,2012,31,46,2012.5849056603774
REQUENA,2012,32,44,2012.6037735849056
REQUENA,2012,33,33,2012.622641509434
REQUENA,2012,34,32,2012.6415094339623
REQUENA,2012,35,28,2012.6603773584907
REQUENA,2012,36,19,2012.6792452830189
REQUENA,2012,37,28,2012.698113207547
REQUENA,2012,38,27,2012.7169811320755
REQUENA,2012,39,20,2012.7358490566037
REQUENA,2012,40,36,2012.754716981132
REQUENA,2012,41,27,2012.7735849056603
REQUENA,2012,42,18,2012.7924528301887
REQUENA,2012,43,27,2012.811320754717
REQUENA,2012,44,35,2012.8301886792453
REQUENA,2012,45,37,2012.8490566037735
REQUENA,2012,46,18,2012.867924528302
REQUENA,2012,47,13,2012.8867924528302
REQUENA,2012,48,18,2012.9056603773586
REQUENA,2012,49,25,2012.9245283018868
REQUENA,2012,50,20,2012.9433962264152
REQUENA,2012,51,24,2012.9622641509434
REQUENA,2012,52,12,2012.9811320754718
REQUENA,2013,1,19,2013.0188679245282
REQUENA,2013,2,9,2013.0377358490566
REQUENA,2013,3,18,2013.0566037735848
REQUENA,2013,4,29,2013.0754716981132
REQUENA,2013,5,24,2013.0943396226414
REQUENA,2013,6,30,2013.1132075471698
REQUENA,2013,7,30,2013.132075471698
REQUENA,2013,8,28,2013.1509433962265
REQUENA,2013,9,42,2013.1698113207547
REQUENA,2013,10,59,2013.188679245283
REQUENA,2013,11,28,2013.2075471698113
REQUENA,2013,12,41,2013.2264150943397
REQUENA,2013,13,28,2013.245283018868
REQUENA,2013,14,29,2013.2641509433963
REQUENA,2013,15,40,2013.2830188679245
REQUENA,2013,16,25,2013.301886792453
REQUENA,2013,17,50,2013.3207547169811
REQUENA,2013,18,45,2013.3396226415093
REQUENA,2013,19,59,2013.3584905660377
REQUENA,2013,20,63,2013.377358490566
REQUENA,2013,21,67,2013.3962264150944
REQUENA,2013,22,64,2013.4150943396226
REQUENA,2013,23,74,2013.433962264151
REQUENA,2013,24,72,2013.4528301886792
REQUENA,2013,25,59,2013.4716981132076
REQUENA,2013,26,72,2013.4905660377358
REQUENA,2013,27,45,2013.5094339622642
REQUENA,2013,28,46,2013.5283018867924
REQUENA,2013,29,43,2013.5471698113208
REQUENA,2013,30,36,2013.566037735849
REQUENA,2013,31,39,2013.5849056603774
REQUENA,2013,32,41,2013.6037735849056
REQUENA,2013,33,20,2013.622641509434
REQUENA,2013,34,26,2013.6415094339623
REQUENA,2013,35,15,2013.6603773584907
REQUENA,2013,36,31,2013.6792452830189
REQUENA,2013,37,16,2013.698113207547
REQUENA,2013,38,24,2013.7169811320755
REQUENA,2013,39,15,2013.7358490566037
REQUENA,2013,40,16,2013.754716981132
REQUENA,2013,41,17,2013.7735849056603
REQUENA,2013,42,24,2013.7924528301887
REQUENA,2013,43,17,2013.811320754717
REQUENA,2013,44,21,2013.8301886792453
REQUENA,2013,45,28,2013.8490566037735
REQUENA,2013,46,23,2013.867924528302
REQUENA,2013,47,19,2013.8867924528302
REQUENA,2013,48,9,2013.9056603773586
REQUENA,2013,49,15,2013.9245283018868
REQUENA,2013,50,9,2013.9433962264152
REQUENA,2013,51,6,2013.9622641509434
REQUENA,2013,52,6,2013.9811320754718
REQUENA,2014,1,11,2014.0188679245282
REQUENA,2014,2,16,2014.0377358490566
REQUENA,2014,3,25,2014.0566037735848
REQUENA,2014,4,21,2014.0754716981132
REQUENA,2014,5,24,2014.0943396226414
REQUENA,2014,6,21,2014.1132075471698
REQUENA,2014,7,18,2014.132075471698
REQUENA,2014,8,26,2014.1509433962265
REQUENA,2014,9,14,2014.1698113207547
REQUENA,2014,10,18,2014.188679245283
REQUENA,2014,11,9,2014.2075471698113
REQUENA,2014,12,11,2014.2264150943397
REQUENA,2014,13,25,2014.245283018868
REQUENA,2014,14,26,2014.2641509433963
REQUENA,2014,15,18,2014.2830188679245
REQUENA,2014,16,22,2014.301886792453
REQUENA,2014,17,39,2014.3207547169811
REQUENA,2014,18,27,2014.3396226415093
REQUENA,2014,19,38,2014.3584905660377
REQUENA,2014,20,46,2014.377358490566
REQUENA,2014,21,89,2014.3962264150944
REQUENA,2014,22,65,2014.4150943396226
REQUENA,2014,23,44,2014.433962264151
REQUENA,2014,24,54,2014.4528301886792
REQUENA,2014,25,73,2014.4716981132076
REQUENA,2014,26,75,2014.4905660377358
REQUENA,2014,27,69,2014.5094339622642
REQUENA,2014,28,75,2014.5283018867924
REQUENA,2014,29,92,2014.5471698113208
REQUENA,2014,30,47,2014.566037735849
REQUENA,2014,31,36,2014.5849056603774
REQUENA,2014,32,45,2014.6037735849056
REQUENA,2014,33,23,2014.622641509434
REQUENA,2014,34,23,2014.6415094339623
REQUENA,2014,35,18,2014.6603773584907
REQUENA,2014,36,13,2014.6792452830189
REQUENA,2014,37,20,2014.698113207547
REQUENA,2014,38,12,2014.7169811320755
REQUENA,2014,39,18,2014.7358490566037
REQUENA,2014,40,16,2014.754716981132
REQUENA,2014,41,30,2014.7735849056603
REQUENA,2014,42,23,2014.7924528301887
REQUENA,2014,43,10,2014.811320754717
REQUENA,2014,44,12,2014.8301886792453
REQUENA,2014,45,18,2014.8490566037735
REQUENA,2014,46,22,2014.867924528302
REQUENA,2014,47,11,2014.8867924528302
REQUENA,2014,48,23,2014.9056603773586
REQUENA,2014,49,19,2014.9245283018868
REQUENA,2014,50,11,2014.9433962264152
REQUENA,2014,51,18,2014.9622641509434
REQUENA,2014,52,10,2014.9811320754718
REQUENA,2014,53,18,2015.0
REQUENA,2015,1,12,2015.0188679245282
REQUENA,2015,2,17,2015.0377358490566
REQUENA,2015,3,19,2015.0566037735848
REQUENA,2015,4,18,2015.0754716981132
REQUENA,2015,5,18,2015.0943396226414
REQUENA,2015,6,16,2015.1132075471698
REQUENA,2015,7,19,2015.132075471698
REQUENA,2015,8,16,2015.1509433962265
REQUENA,2015,9,8,2015.1698113207547
REQUENA,2015,10,23,2015.188679245283
REQUENA,2015,11,39,2015.2075471698113
REQUENA,2015,12,17,2015.2264150943397
REQUENA,2015,13,23,2015.245283018868
REQUENA,2015,14,21,2015.2641509433963
REQUENA,2015,15,20,2015.2830188679245
REQUENA,2015,16,34,2015.301886792453
REQUENA,2015,17,33,2015.3207547169811
REQUENA,2015,18,39,2015.3396226415093
REQUENA,2015,19,25,2015.3584905660377
REQUENA,2015,20,27,2015.377358490566
REQUENA,2015,21,25,2015.3962264150944
REQUENA,2015,22,31,2015.4150943396226
REQUENA,2015,23,53,2015.433962264151
REQUENA,2015,24,41,2015.4528301886792
REQUENA,2015,25,49,2015.4716981132076
REQUENA,2015,26,27,2015.4905660377358
REQUENA,2015,27,25,2015.5094339622642
REQUENA,2015,28,24,2015.5283018867924
